,Unnamed: 0,Text,Source,cleaned_text,Topics,Labels
3128,3128,"Oh wow. 1984 is really here. The British police are a bloody disgrace, A National disgrace. More concerned with twerking at LGBT and painting their nails and polishing their stilettos. They are nothing but an embarrassing joke! Sitting on Prayer Mats in a Mosque is the biggest insult to the British people.",Gab,oh wow       is really here  the british police are a bloody disgrace  a national disgrace  more concerned with twerking at lgbt and painting their nails and polishing their stilettos  they are nothing but an embarrassing joke  sitting on prayer mats in a mosque is the biggest insult to the british people ,0,Radicalization
3129,3129,https://youtu.be/Lm_3sJ8CRuU ,Gab,  ,0,Radicalization
3130,3130,nobody is ever going to be as big of a TOTAL ASSHOLE than me. ,Gab,nobody is ever going to be as big of a total asshole than me  ,0,Radicalization
3131,3131,Feminist Women are Women who have sadly gone down the collective insanity that is Modernity and have adopted Kike Tactics to not only LITERALLY Kill and Maim Men but also to Psychologically Dominate their own Women. ,Gab,feminist women are women who have sadly gone down the collective insanity that is modernity and have adopted kike tactics to not only literally kill and maim men but also to psychologically dominate their own women  ,0,Radicalization
3132,3132,"Sen Heitkamp Dir. Details Bait & Switch ""… when she gets elected she's going to be super liberal. Another Lying Liberal Pretending to be a Moderate. ",Gab,sen heitkamp dir  details bait   switch    when she gets elected she s going to be super liberal  another lying liberal pretending to be a moderate  ,1,Recruitment
3133,3133,"I can believe it. Indeed, above us is an actual homosexual mafia with kike agitators. Few things are despised more than a straight man, especially a straight white man trying to get pussy.",Gab,i can believe it  indeed  above us is an actual homosexual mafia with kike agitators  few things are despised more than a straight man  especially a straight white man trying to get pussy ,0,Radicalization
3134,3134,Let's talk about Bill's Pedophilia& @HillaryClinton’s #BenghaziProblems http://tomjefferson1976.wordpress.com/?s=benghazi  https://www.youtube.com/watch?v=xLYvLoPvR9w&feature=youtu.be,Gab,let s talk about bill s pedophilia     benghaziproblems     ,0,Radicalization
3135,3135,"Judge Andrew Napolitano straight-up LIED on @FoxBusiness' ""@VarneyCo"" today. He stated that ""As soon as illegal immigrants step foot on US soil, they have rights... and to stop that we'd have to change the Constitution.""   Which is TOTAL FUCKING BULLSHIT.  #Treason #BuildTheWall #DeportThemAll #DACA",Gab,judge andrew napolitano straight up lied on      today  he stated that  as soon as illegal immigrants step foot on us soil  they have rights    and to stop that we d have to change the constitution     which is total fucking bullshit    treason  buildthewall  deportthemall  daca,0,Radicalization
3136,3136,its typical of the jew to argue that right-wingers are low iq and to defend truly low iq minorities,Gab,its typical of the jew to argue that right wingers are low iq and to defend truly low iq minorities,0,Radicalization
3137,3137,"Hey pendejo, if Mexico is so good why are you leaving? Clearly you'd be happier there. Stupid wetbacks. ",Gab,hey pendejo  if mexico is so good why are you leaving  clearly you d be happier there  stupid wetbacks  ,0,Radicalization
3138,3138,"Big Tech has no interest in ""Democracy"". They're sold out to the Chinese. Democracy without individual rights is a dangerous thing anyhow, and big Tech isn't big on individual rights.",Gab,big tech has no interest in  democracy   they re sold out to the chinese  democracy without individual rights is a dangerous thing anyhow  and big tech isn t big on individual rights ,0,Radicalization
3139,3139,Go fuck your fat nigger dad,Gab,go fuck your fat nigger dad,0,Radicalization
3140,3140,I'm pretty sure one could conceivably say something crazy enough even here that would have them getting that proverbial knock on the door. ,Gab,i m pretty sure one could conceivably say something crazy enough even here that would have them getting that proverbial knock on the door  ,0,Radicalization
3141,3141,"Netherlands Prosecutes Its Own Citizen For Calling Turkish Dictator A ""Goat F*cker"" ",Gab,netherlands prosecutes its own citizen for calling turkish dictator a  goat f cker  ,0,Radicalization
3142,3142,BREAKING: According to CNN Trump has ordered the Memo to be released immediately after the SOTU. Here come the nukes.,Gab,breaking  according to cnn trump has ordered the memo to be released immediately after the sotu  here come the nukes ,0,Radicalization
3143,3143,DON'T LET THE DOOR HIT YOU IN THE ASS ON THE WAY OUT  https://www.bloomberg.com/news/articles/2018-09-24/rosenstein-said-to-resign-after-reports-he-mulled-taping-trump,Gab,don t let the door hit you in the ass on the way out   ,0,Radicalization
3144,3144,"Hogg, Fuck you and CNN,Twitter,Facebook,HRC,SOROS,Obama,Bush to HELL!",Gab,hogg  fuck you and cnn twitter facebook hrc soros obama bush to hell ,1,Recruitment
3145,3145,"Islam is NOT a religion, it is a criminal, political and military doctrine bent on complete subjugation of all others. It is off-the-scale evil!",Gab,islam is not a religion  it is a criminal  political and military doctrine bent on complete subjugation of all others  it is off the scale evil ,2,Propaganda
3146,3146,"I feel the same about leftists now. I want NOTHING to do with them. Over the last 18 months, I’ve seen the insanity and it doesn’t stop, gets worse and worse. I honestly thought they were caring people before. I was naive. President Trump brought out their true colours.",Gab,i feel the same about leftists now  i want nothing to do with them  over the last    months  i ve seen the insanity and it doesn t stop  gets worse and worse  i honestly thought they were caring people before  i was naive  president trump brought out their true colours ,0,Radicalization
3147,3147,"Wtf, are you saying that #Trump is not literally #Hitler?  Go ahead, say some shit about the Easter Bunny!  I don't even know you anymore.",Gab,wtf  are you saying that  trump is not literally  hitler   go ahead  say some shit about the easter bunny   i don t even know you anymore ,0,Radicalization
3148,3148,😂 ,Gab,  ,0,Radicalization
3149,3149,Tranvesties are just as fucked up as pedos. Both should be banned from all western societies.   https://www.breitbart.com/national-security/2018/0...,Gab,tranvesties are just as fucked up as pedos  both should be banned from all western societies     ,0,Radicalization
3150,3150,Whose the retarded bitch waiting for winter?,Gab,whose the retarded bitch waiting for winter ,1,Recruitment
3151,3151,"I can hardly see Kathir being a hypocrite, looks like you’ve found another liar for Allah playing silly buggers with the infidel @fakeprophetmo",Gab,i can hardly see kathir being a hypocrite  looks like you ve found another liar for allah playing silly buggers with the infidel  ,0,Radicalization
3152,3152,JEWS LIE,Gab,jews lie,0,Radicalization
3153,3153,Trump should have the AG toss both their asses in Gitmo for treason!  ,Gab,trump should have the ag toss both their asses in gitmo for treason   ,0,Radicalization
3154,3154,This shitshow is just as disgusting and aggravating as I thought it would be. ,Gab,this shitshow is just as disgusting and aggravating as i thought it would be  ,0,Radicalization
3155,3155,"Liberals claim its bad to talk with a dictator.  They claim it's bad to talk with Kim or show him respect.  It's called ""FACE""  Funny how liberals claim to be all about diversity and multiculturalism yet they know nothing about negotiation or Asian culture.  #Trump #Politics #News  #Korea  @a ",Gab,liberals claim its bad to talk with a dictator   they claim it s bad to talk with kim or show him respect   it s called  face   funny how liberals claim to be all about diversity and multiculturalism yet they know nothing about negotiation or asian culture    trump  politics  news   korea    ,0,Radicalization
